core,mid_m,member_top,oilgpt
WM1,18.02892,-0,11.1
WM1,18.40992,-0,7.4
WM1,18.775679999999994,-0,3.5
WM1,19.187160000000006,-0,1.2
WM1,19.65960000000001,-0,1.2
WM1,20.025360000000006,-0,3.1
WM1,20.452079999999995,-0,4.3
WM1,20.955000000000013,-0,22.7
WM1,21.290279999999996,-0,6.2
WM1,21.595079999999996,-0,2.1
WM1,21.976079999999996,-0,3.5
WM1,22.311360000000008,-0,20.3
WM1,22.616160000000008,-0,25.5
WM1,22.844760000000008,-0,18
WM1,23.134320000000002,-0,7.6
WM1,23.545800000000014,-0,2.2
WM1,23.957279999999997,-0,0.7
WM1,24.323039999999992,-0,3.4
WM1,24.704039999999992,-0,23.3
WM1,25.085039999999992,-0,1e-5
WM1,25.481279999999998,-0,1e-5
WM1,25.984200000000016,-0,1e-5
WM1,26.380439999999993,-0,1.1
WM1,26.609039999999993,-0,2.3
WM1,26.77668,-0,34.2
WM1,27.03576000000001,-0,0.1
WM1,27.523439999999994,-0,1e-5
WM1,28.133039999999994,-0,1e-5
WM1,28.773120000000006,-0,1e-5
WM1,29.33699999999999,-0,1e-5
WM1,29.71799999999999,-0,1e-5
WM1,30.02279999999999,-0,1e-5
WM1,30.32759999999999,-0,1e-5
WM1,30.66288,-0,1e-5
WM1,30.86099999999999,-0,0
WM1,31.226759999999985,-0,1e-5
WM1,32.24784,-0,1e-5
WM1,33.57372000000001,-0,1e-5
WM1,34.68624,-0,1e-5
WM1,35.32632000000001,-0,1e-5
WM1,35.73779999999999,-0,1e-5
WM1,36.13404,-0,0.9
WM1,36.49980000000002,-0,5.7
WM1,36.89604,-0,31.8
WM1,37.24655999999999,-0,10.1
WM1,37.55135999999999,-0,2.1
WM1,37.73424,-0,0
WM1,37.94760000000002,-0,1.2
WM1,38.282880000000006,-0,1.5
WM1,38.69435999999999,-0,2.4
WM1,39.10584,-0,2
WM1,39.41064,-0,1.4
WM1,39.71544,-0,9.2
WM1,40.03548000000001,-0,5.5
WM1,40.35552000000001,-0,1e-5
WM1,40.66032000000001,-0,1e-5
WM1,40.96512000000001,-0,0.6
WM1,41.28515999999999,-0,0.8
WM1,41.605199999999996,-0,2.8
WM1,42.031920000000014,-0,33.5
WM1,42.4434,-0,19.5
WM1,42.672,-0,0.5
WM1,42.80915999999999,-0,0
WM1,43.129200000000026,-0,1e-5
WM1,43.555920000000015,-0,1e-5
WM1,43.860720000000015,-0,0.4
WM1,44.165520000000015,-0,1.5
WM1,44.48555999999999,-0,9.6
WM1,44.8056,-0,13.8
WM1,45.079920000000016,-0,7
WM1,45.384720000000016,-0,0.6
WM1,45.72000000000003,-0,1e-5
WM1,46.040040000000005,-0,1e-5
WM1,46.36007999999998,-0,1.2
WM1,46.66487999999998,-0,13.9
WM1,46.96967999999998,-0,9.2
WM1,47.259240000000005,-0,0.8
WM1,47.640240000000006,-0,2.5
WM1,48.12791999999999,-0,1.5
WM1,48.61560000000003,-0,1.3
WM1,49.07280000000003,-0,3.1
WM1,49.39284000000001,-0,8
WM1,49.712879999999984,-0,8.8
WM1,50.093879999999984,-0,10.8
WM1,50.44440000000003,-0,9.4
WM1,50.810159999999996,-0,7
WM1,51.17592000000002,-0,4.9
WM1,51.51120000000003,-0,5.3
WM1,51.81600000000003,-0,5.2
WM1,52.12080000000003,-0,4.7
WM1,52.42560000000003,-0,7.5
WM1,52.73040000000003,-0,4.3
WM1,53.065679999999986,-0,2.9
WM1,53.41620000000003,-0,3.9
WM1,53.75147999999999,-0,3.2
WM1,54.07152000000002,-0,2.9
WM1,54.37632000000002,-0,2.3
WM1,54.68112000000002,-0,3.4
WM1,54.98592000000002,-0,4.4
WM1,55.33644000000001,-0,4.8
WM1,55.73267999999999,-0,7.4
WM1,56.11367999999999,-0,18.3
WM1,56.44896,-0,10.5
WM1,56.75376,-0,2
WM1,57.16524000000001,-0,2.7
WM1,57.57672000000002,-0,1.8
WM1,57.88152000000002,-0,3.3
WM1,58.18632000000002,-0,2.7
WM1,58.491120000000024,-0,5.7
WM1,58.75020000000001,-0,13.1
WM1,59.00927999999999,-0,7.1
WM1,59.31407999999999,-0,5.5
WM1,59.67984000000001,-0,8.8
WM1,60.10656000000003,-0,8.8
WM1,60.51804000000001,-0,3.5
WM1,60.92951999999997,-0,3.6
WM1,61.34100000000001,-0,1.8
WM1,61.767720000000025,-0,1.5
WM1,62.25540000000001,-0,2.2
WM1,62.68211999999997,-0,2.1
WM1,63.00216,-0,1.8
WM1,63.337440000000015,-0,2
WM1,63.77940000000001,-0,2.9
WM1,64.28231999999997,-0,3.1
WM1,64.67856,-0,12
WM1,64.95288,-0,25
WM1,65.22720000000001,-0,6
WM1,65.63868,-0,3.5
WM1,66.09588,-0,1.7
WM1,66.50736000000003,-0,1.8
WM1,66.93408,-0,2.9
WM1,67.39128,-0,22.8
WM1,67.78752,-0,2.1
WM1,68.12280000000001,-0,2.1
WM1,68.45808,-0,2.4
WM1,68.77811999999997,-0,2.5
WM1,69.12864000000002,-0,2.5
WM1,69.38772,-0,4.9
WM1,69.64680000000001,-0,28
WM1,69.98208,-0,0.9
WM1,70.30211999999997,-0,1.1
WM1,70.63740000000001,-0,0.5
WM1,70.95744000000002,-0,2.3
WM1,71.30796000000001,-0,1.4
WM1,71.71944000000002,-0,1.7
WM1,72.08520000000001,-0,3.9
WM1,72.39000000000001,-0,20.4
WM1,72.72528,-0,29.4
WM1,72.99960000000002,-0,13.9
WM1,73.27392,-0,1.6
WM1,73.65492,-0,2
WM1,74.00544,-0,3.5
WM1,74.27976000000001,-0,23.9
WM1,74.53884,-0,44.3
WM1,74.82840000000002,-0,2.2
WM1,75.20940000000002,-0,0.1
WM1,75.66660000000002,-0,0.4
WM1,76.09332,-0,1.3
WM1,76.44384,-0,1
WM1,76.79436000000001,-0,1.4
WM1,77.12964,-0,24
WM1,77.48016000000004,-0,1e-5
WM1,78.24216000000004,-0,1e-5
WM1,79.06512000000001,-0,1e-5
WM1,79.56804,-0,1e-5
WM1,80.02524,-0,0.3
WM1,80.68055999999999,-0,1e-5
WM1,81.27491999999998,-0,0.7
WM1,81.56448,-0,0.8
WM1,81.86928,-0,2.2
WM1,82.14360000000002,-0,32.2
WM1,82.38744,-0,1e-5
WM1,82.76844,-0,1e-5
WM1,83.21040000000002,-0,1e-5
WM1,83.54568,-0,1e-5
WM1,83.78952000000001,-0,1
WM1,84.18575999999999,-0,1.2
WM1,84.59724,-0,3.6
WM1,84.82584,-0,26.7
WM1,85.06968,-0,1.5
WM1,85.37448,-0,0.9
WM1,85.75548,-0,1.5
WM1,86.16695999999999,-0,2.1
WM1,86.54795999999999,-0,7.9
WM1,86.91371999999998,-0,1e-5
WM1,87.53855999999999,-0,1e-5
WM1,88.30055999999999,-0,1e-5
WM1,88.75775999999999,-0,1.4
WM1,89.33687999999998,-0,1.2
WM1,90.22080000000003,-0,1e-5
WM1,90.84564,-0,1e-5
WM1,91.16567999999998,-0,1e-5
WM1,91.80575999999999,-0,1e-5
WM1,92.76587999999998,-0,1e-5
WM1,93.40596000000002,-0,1e-5
WM1,93.68027999999998,-0,1
WM1,93.87840000000003,-0,1.8
WM1,94.06127999999998,-0,5.6
WM1,94.44227999999998,-0,1e-5
WM1,94.74707999999998,-0,0
WM1,95.28047999999998,-0,1e-5
WM1,96.21012000000002,-0,1e-5
WM1,97.01784,-0,1e-5
WM1,97.59696,-0,1e-5
WM1,97.94747999999998,-0,0.9
WM1,98.23704000000001,-0,17
WM1,98.60280000000003,-0,6.8
WM1,98.93807999999999,-0,13.2
WM1,99.19716000000003,-0,2.7
WM1,99.50196000000003,-0,11.4
WM1,99.82200000000003,-0,1.9
WM1,100.41636,-0,1.2
WM1,101.14787999999999,-0,0.9
WM1,101.54412000000002,-0,12.4
WM1,101.77272000000002,-0,1e-5
WM1,102.16896000000003,-0,1e-5
WM1,102.59567999999999,-0,1e-5
WM1,102.91572,-0,0.2
WM1,103.12907999999999,-0,0.6
WM1,103.29672,-0,2.8
WM1,103.47960000000003,-0,0.5
WM1,103.83012000000002,-0,1e-5
WM1,104.36352000000002,-0,1e-5
WM1,104.82072000000002,-0,1e-5
WM1,105.09504000000001,-0,0.5
WM1,105.35411999999997,-0,1
WM1,105.59796,-0,11.3
WM1,105.87227999999999,-0,1e-5
WM1,106.45140000000004,-0,1e-5
WM1,107.09147999999999,-0,1e-5
WM1,107.50296,-0,1e-5
WM1,107.80776,-0,1
WM1,108.11256,-0,1e-5
WM1,108.56976,-0,1e-5
WM1,109.17936,-0,1e-5
WM1,109.65180000000001,-0,0.9
WM1,109.98707999999999,-0,4.1
WM1,110.36807999999999,-0,2
WM1,111.45012000000003,-0,1e-5
WM1,113.20272000000003,-0,1e-5
WM1,114.84864000000002,-0,1e-5
WM1,115.76304000000002,-0,1e-5
WM1,116.03736,-0,1e-5
WM1,116.31168,-0,1.4
WM1,116.58600000000001,-0,5.2
WM1,116.78412,-0,17.1
WM1,117.07368,-0,1e-5
WM1,117.43944000000002,-0,1.7
WM1,117.75948,-0,4.8
WM1,118.07952,-0,11.1
WM1,118.41480000000001,-0,6.4
WM1,118.78056000000001,-0,7.4
WM1,119.16156000000001,-0,7.9
WM1,119.51208,-0,9.2
WM1,119.90831999999997,-0,3.8
WM1,120.31980000000001,-0,1.4
WM1,120.65508,-0,1.2
WM1,120.92940000000002,-0,17.5
WM1,121.21896000000001,-0,1e-5
WM1,121.87428,-0,1e-5
WM1,122.84964000000002,-0,1e-5
WM1,123.52020000000002,-0,2
WM1,123.74880000000002,-0,1e-5
WM1,123.97740000000002,-0,1e-5
WM1,125.05944,-0,1e-5
WM1,126.24816000000001,-0,1e-5
WM1,126.64440000000002,-0,4.4
WM1,127.13208,-0,1e-5
WM1,128.41224,-0,1e-5
WM1,129.73812,-0,1e-5
WM1,130.37820000000002,-0,1e-5
WM1,130.72872,-0,1.3
WM1,130.94208,-0,6.3
WM1,131.17068,-0,0
WM1,131.56692,-0,1e-5
WM1,132.08508,-0,1e-5
WM1,132.49656,-0,1e-5
WM1,133.07568,-0,1e-5
WM1,133.71576000000005,-0,1e-5
WM1,134.31012,-0,1e-5
WM1,134.87400000000002,-0,1.6
WM1,135.20928,-0,4.3
WM1,135.54456,-0,1e-5
WM1,136.18464,-0,1e-5
WM1,136.87044,-0,1e-5
WM1,137.28192,-0,1e-5
WM1,137.69340000000003,-0,4.5
WM1,138.34872000000001,-0,1e-5
WM1,139.38504,-0,1e-5
WM1,140.45184,-0,1e-5
WM1,141.36624,-0,1e-5
WM1,141.97584,-0,1e-5
WM1,142.28064,-0,0.5
WM1,142.58544,-0,2.4
WM1,142.89024,-0,1e-5
WM1,143.65224,-0,1e-5
WM1,145.02384,-0,1e-5
WM1,147.30984000000004,-0,1e-5
WM1,150.35783999999998,-0,1e-5
WM1,152.36952,-0,1e-5
WM1,153.02484,-0,1e-5
WM1,153.36011999999997,-0,1e-5
WM1,153.80208000000002,-0,4.8
WM1,154.2288,-0,4.6
WM1,154.57932000000002,-0,1.7
WM1,154.94508,-0,1e-5
WM1,155.2956,-0,1e-5
WM1,155.66136000000003,-0,0.2
WM1,156.02712,-0,0.5
WM1,156.37764,-0,0.4
WM1,156.69768000000002,-0,2.8
WM1,156.95676,-0,3.2
WM1,157.18536000000003,-0,7
WM1,157.53588,-0,4.5
WM1,158.00832,-0,2.1
WM1,158.41980000000004,-0,5
WM1,158.67888000000002,-0,4.1
WM1,158.93796000000006,-0,5.7
WM1,159.21228,-0,1.6
WM1,159.45611999999997,-0,2.3
WM1,159.88284000000002,-0,1.5
WM1,160.37052000000003,-0,5.8
WM1,160.79724000000002,-0,1e-5
WM1,161.17824,-0,1e-5
WM1,161.49828,-0,0.4
WM1,161.83356000000006,-0,4.9
WM1,162.16884000000002,-0,4.9
WM1,162.48888000000002,-0,1e-5
WM1,163.83,-0,1e-5
WM1,165.17112,-0,1e-5
WM1,165.43020000000004,-0,1e-5
WM1,165.76548,-0,0.8
WM1,166.07028,-0,0.5
WM1,166.35984,-0,0.2
WM1,166.77132000000003,-0,1e-5
WM1,167.16756,-0,1e-5
WM1,167.51807999999997,-0,1.2
WM1,167.83811999999998,-0,2.3
WM1,168.08196,-0,0
WM1,168.31055999999998,-0,1.7
WM1,168.61535999999998,-0,3.5
WM1,168.87444000000002,-0,14.4
WM1,169.08780000000004,-0,4.3
WM1,169.34687999999997,-0,1.1
WM1,169.65167999999997,-0,2.8
WM1,169.95647999999997,-0,4.5
WM1,170.36796,-0,28.7
WM1,170.85564000000002,-0,1.4
WM1,171.29760000000002,-0,3.5
WM1,171.69384,-0,28.7
WM1,171.95292000000003,-0,2.3
WM1,172.18152,-0,0.2
WM1,172.51680000000002,-0,4.8
WM1,172.85207999999997,-0,8
WM1,173.18735999999998,-0,15.5
WM1,173.59884000000002,-0,0.5
WM1,174.02556,-0,2.3
WM1,174.45228,-0,19.1
WM1,174.83327999999997,-0,4.9
WM1,175.16855999999999,-0,4.8
WM1,175.50384,-0,5.4
WM1,175.80864,-0,5.7
WM1,176.14392,-0,6.4
WM1,176.47920000000002,-0,8.6
WM1,176.81447999999997,-0,17
WM1,177.16500000000005,-0,20
WM1,177.48504,-0,21.5
WM1,177.82032,-0,14.4
WM1,178.12512,-0,1.8
WM1,178.42992,-0,0.3
WM1,178.76520000000002,-0,0.7
WM1,179.07000000000002,-0,9.3
WM1,179.42052000000004,-0,0.5
WM1,181.14264,-0,1e-5
WM1,183.12384,-0,1e-5
WM1,183.73344,-0,1e-5
WM1,184.03824,-0,1e-5
WM1,184.34304,-0,1e-5
WM1,184.64784,-0,1e-5
WM1,184.95264,-0,1e-5
WM1,185.30316000000002,-0,1e-5
WM1,185.6994,-0,1
WM1,186.08040000000003,-0,1.8
WM1,186.41567999999998,-0,7
WM1,186.72047999999998,-0,2.1
WM1,187.2234,-0,1e-5
WM1,187.93967999999998,-0,1e-5
WM1,188.45784,-0,2.7
WM1,188.70167999999998,-0,18.8
WM1,188.86932000000004,-0,2.2
WM1,189.09792000000002,-0,1e-5
WM1,189.76847999999998,-0,1e-5
WM1,190.43904,-0,2.4
WM1,190.74384,-0,13.4
WM1,191.04864,-0,16.4
WM1,191.35344,-0,5.7
WM1,191.65824,-0,6.1
WM1,191.96304,-0,8.9
WM1,192.26784,-0,8.3
WM1,192.58788,-0,15.8
WM1,192.90792000000002,-0,21.8
WM1,193.28892000000005,-0,22.2
WM1,193.66992000000002,-0,21.9
WM1,193.97472000000002,-0,4.9
WM1,194.34047999999999,-0,1e-5
WM1,195.16344,-0,1e-5
WM1,196.30644000000004,-0,1e-5
WM1,196.96176,-0,6.8
WM1,197.31228000000002,-0,12.5
WM1,197.72376,-0,1e-5
WM1,198.21144,-0,1e-5
WM1,199.27824,-0,1e-5
WM1,200.787,-0,1e-5
WM1,201.68616,-0,0.5
WM1,202.06716000000003,-0,5.1
WM1,202.40243999999998,-0,8.3
WM1,202.60056000000006,-0,17.3
WM1,202.78344,-0,4.9
WM1,203.02728,-0,1e-5
WM1,203.97216000000006,-0,1e-5
WM1,205.60284,-0,1e-5
WM1,206.59344000000002,-0,1e-5
WM1,206.95920000000004,-0,1e-5
WM1,207.40116000000003,-0,2.8
WM1,207.78216000000006,-0,25.4
WM1,208.02600000000004,-0,13.9
WM1,208.23936000000006,-0,4.7
WM1,208.52892,-0,3.1
WM1,208.8642,-0,1.8
WM1,209.26044,-0,3.3
WM1,209.64144000000002,-0,2.9
WM1,209.94624000000002,-0,3
WM1,210.25104000000002,-0,6.2
WM1,210.55584000000002,-0,8.5
WM1,210.86064000000002,-0,6.2
WM1,211.21116000000004,-0,11.3
WM1,211.57692,-0,8.3
WM1,211.92744000000002,-0,3.6
WM1,212.35416000000006,-0,1.4
WM1,212.78088000000005,-0,4.4
WM1,213.19236000000004,-0,6
WM1,213.60384000000002,-0,6
WM1,213.93911999999997,-0,2.6
WM1,214.28964,-0,1e-5
WM1,214.68588000000008,-0,1e-5
WM1,215.14308000000008,-0,1.3
WM1,215.55456000000007,-0,9.6
WM1,215.82888000000005,-0,15.6
WM1,216.07271999999998,-0,16.6
WM1,216.30132,-0,10
WM1,216.56040000000004,-0,0.6
WM1,216.86520000000004,-0,0.4
WM1,217.17000000000004,-0,0.8
WM1,217.47480000000004,-0,1.8
WM1,217.87104000000002,-0,3
WM1,218.29776000000007,-0,5.7
WM1,218.64827999999997,-0,0.3
WM1,218.98356000000004,-0,1e-5
WM1,219.62364,-0,0.2
WM1,220.12656000000007,-0,0
WM1,220.44660000000002,-0,3.4
WM1,220.88856000000007,-0,4.8
WM1,221.2390800000001,-0,7
WM1,221.78772,-0,1.5
WM1,222.47351999999998,-0,1.5
WM1,223.03740000000002,-0,2.1
WM1,223.49460000000002,-0,2.3
WM1,223.95180000000002,-0,1e-5
WM1,224.40900000000002,-0,1e-5
WM1,224.86620000000002,-0,1.1
WM1,225.32340000000002,-0,0.8
WM1,226.35972,-0,1e-5
WM1,227.77704000000003,-0,1e-5
WM1,228.69144000000003,-0,0.5
WM1,229.30104000000003,-0,1
WM1,229.75824000000003,-0,2.4
WM1,230.06304000000003,-0,3.6
WM1,230.36784000000003,-0,2.2
WM1,230.67264000000003,-0,0.6
WM1,230.97744000000003,-0,1.6
WM1,231.28224000000003,-0,0.8
WM1,231.58704000000003,-0,1e-5
WM1,231.89184000000003,-0,1e-5
WM1,232.19664000000003,-0,1e-5
WM1,232.56240000000005,-0,1e-5
WM1,232.94340000000003,-0,1e-5
WM1,233.26344000000003,-0,1e-5
WM1,233.64444,-0,0.5
WM1,234.16260000000003,-0,1.2
WM1,234.74171999999996,-0,2.6
WM1,235.22939999999997,-0,4.7
WM1,235.57992,-0,13.5
WM1,235.88472,-0,13.1
WM1,236.18952,-0,13.5
WM1,236.49432,-0,6.8
WM1,236.93627999999998,-0,4.6
WM1,237.53064000000003,-0,5
WM1,238.14024000000003,-0,6.2
WM1,238.59744000000003,-0,9.9
WM1,238.90224000000003,-0,8.1
WM1,239.25276000000005,-0,8.8
WM1,239.60328,-0,6.7
WM1,239.90808,-0,6.7
WM1,240.30432,-0,21.8
WM1,240.70056000000002,-0,11.4
WM1,241.02060000000003,-0,5.1
WM1,241.47780000000003,-0,2
WM1,242.02644,-0,1.9
WM1,242.52936000000003,-0,2.4
WM1,242.9256,-0,4.7
WM1,243.24564,-0,8.5
WM1,243.58091999999996,-0,14.7
WM1,243.91620000000003,-0,13.8
WM1,244.2972,-0,3.7
WM1,244.81536000000003,-0,1
WM1,245.45544000000004,-0,1.5
WM1,246.09552,-0,2.7
WM1,246.55272,-0,6.1
WM1,246.88799999999995,-0,20.6
WM1,247.25376000000003,-0,12
WM1,247.58904000000004,-0,4.1
WM1,247.97004,-0,1.9
WM1,248.38152,-0,1.5
WM1,248.97588000000005,-0,0.7
WM1,249.6312,-0,2.3
WM1,250.05792,-0,13.8
WM1,250.3932,-0,15.2
WM1,250.698,-0,14.2
WM1,251.0028,-0,12.3
WM1,251.35331999999997,-0,12.6
WM1,252.00864000000004,-0,9.3
WM1,252.77064000000004,-0,9.6
WM1,253.33451999999997,-0,14.8
WM1,253.746,-0,16.4
WM1,254.0508,-0,17.5
WM1,254.3556,-0,17.4
WM1,254.6604,-0,14.4
WM1,255.01091999999997,-0,7.4
WM1,255.40716000000006,-0,3
WM1,255.80339999999998,-0,2.5
WM1,256.15391999999997,-0,4.3
WM1,256.59587999999997,-0,33.6
WM1,257.03783999999996,-0,18.7
WM1,257.28168000000005,-0,19.2
WM1,257.66268,-0,7.1
WM1,258.25703999999996,-0,2.4
WM1,258.83616000000006,-0,2.9
WM1,259.41528000000005,-0,8.6
WM1,260.02488000000005,-0,12.5
WM1,260.54304,-0,17.7
WM1,261.1678800000001,-0,2.1
WM1,262.17372,-0,0.4
WM1,262.92048,-0,0.9
WM1,263.22528,-0,16.9
WM1,263.4996,-0,24.8
WM1,263.78916000000004,-0,24.7
WM1,264.12444000000005,-0,27.8
WM1,264.45971999999995,-0,12.3
WM1,265.0998000000001,-0,1e-5
CCR1,0.1524000000000001,-0,1.3
CCR1,0.4724400000000344,-0,1e-5
CCR1,0.9448800000000119,-0,0.4
CCR1,1.4782800000000123,-0,0.7
CCR1,1.7983199999999897,-0,2.5
CCR1,2.1488400000000354,-0,16.9
CCR1,2.545080000000013,-0,16.8
CCR1,2.9413199999999904,-0,1e-5
CCR1,3.4747199999999907,-0,1e-5
CCR1,3.9014400000000364,-0,0.4
CCR1,4.221480000000014,-0,1e-5
CCR1,4.572000000000003,-0,1.2
CCR1,4.922519999999992,-0,4.1
CCR1,5.273040000000037,-0,7.3
CCR1,5.760719999999992,-0,2.1
CCR1,6.370319999999992,-0,0.6
CCR1,6.84275999999997,-0,0.8
CCR1,7.178040000000038,-0,0.7
CCR1,7.650480000000016,-0,1.2
CCR1,8.229600000000005,-0,1.5
CCR1,8.686800000000005,-0,2.4
CCR1,9.052560000000028,-0,8.5
CCR1,9.387840000000011,-0,6.9
CCR1,9.768840000000012,-0,7.6
CCR1,10.149840000000012,-0,8.1
CCR1,10.454640000000012,-0,8.3
CCR1,10.759440000000012,-0,11
CCR1,11.10996000000003,-0,13.6
CCR1,11.460480000000018,-0,14.6
CCR1,11.765280000000018,-0,13.8
CCR1,12.070080000000019,-0,8.7
CCR1,12.374880000000019,-0,4.8
CCR1,12.679680000000019,-0,6.8
CCR1,12.98448000000002,-0,5.1
CCR1,13.335000000000008,-0,6.1
CCR1,13.685519999999997,-0,24.3
CCR1,14.097000000000008,-0,16.1
CCR1,14.50848000000002,-0,4
CCR1,14.88948000000002,-0,1.4
CCR1,15.27048000000002,-0,2.4
CCR1,15.62100000000001,-0,2.8
CCR1,16.017240000000015,-0,14.2
CCR1,16.367760000000004,-0,26.1
CCR1,16.672560000000004,-0,18.6
CCR1,16.977360000000004,-0,14
CCR1,17.29740000000004,-0,4.6
CCR1,17.632680000000022,-0,7.2
CCR1,17.937480000000022,-0,8.9
CCR1,18.196560000000005,-0,9.7
CCR1,18.56232,-0,2.4
CCR1,19.065240000000017,-0,0.9
CCR1,19.47672,-0,4.8
CCR1,19.78152,-0,10.8
CCR1,20.08632,-0,5.1
CCR1,20.46732,-0,0.6
CCR1,20.92452,-0,3
CCR1,21.336000000000013,-0,3.1
CCR1,21.671280000000024,-0,7.3
CCR1,21.976080000000024,-0,19.6
CCR1,22.280880000000025,-0,33
CCR1,22.555200000000013,-0,8.3
CCR1,22.936200000000014,-0,0.7
CCR1,23.37816000000001,-0,4.4
CCR1,23.71344000000002,-0,8.2
CCR1,24.033479999999997,-0,1.5
CCR1,24.353520000000003,-0,1e-5
CCR1,24.765000000000015,-0,1e-5
CCR1,25.28316000000001,-0,0.3
CCR1,25.755600000000044,-0,1.6
CCR1,26.19756000000001,-0,2.1
CCR1,26.593800000000044,-0,3.4
CCR1,26.83764000000002,-0,13.9
CCR1,27.172920000000005,-0,24.5
CCR1,27.553920000000005,-0,5.6
CCR1,27.87396000000001,-0,1.8
CCR1,28.17876000000001,-0,5
CCR1,28.437840000000023,-0,11.5
CCR1,28.68168,-0,15.2
CCR1,28.925520000000006,-0,18.2
CCR1,29.199840000000023,-0,14.7
CCR1,29.51988,-0,3.1
CCR1,29.870400000000018,-0,0.7
CCR1,30.220920000000007,-0,1.1
CCR1,30.525720000000007,-0,4.1
CCR1,30.78480000000002,-0,18.6
CCR1,31.08960000000002,-0,26.9
CCR1,31.39440000000002,-0,0.3
CCR1,31.790640000000025,-0,1e-5
CCR1,32.33928,-0,1e-5
CCR1,32.81172000000001,-0,1e-5
CCR1,33.055560000000014,-0,19.7
CCR1,33.314640000000026,-0,1e-5
CCR1,34.33572000000001,-0,1e-5
CCR1,35.89019999999999,-0,1e-5
CCR1,37.368480000000005,-0,1e-5
CCR1,38.892480000000006,-0,1e-5
CCR1,40.41648000000001,-0,1e-5
CCR1,41.376599999999996,-0,1e-5
CCR1,41.77284000000003,-0,1e-5
CCR1,42.09288000000001,-0,0.3
CCR1,42.39768000000001,-0,1e-5
CCR1,42.91584000000003,-0,1e-5
CCR1,43.54068000000001,-0,1e-5
CCR1,44.40936000000002,-0,1e-5
CCR1,45.50664000000003,-0,1e-5
CCR1,46.390559999999994,-0,1e-5
CCR1,47.06111999999999,-0,1e-5
CCR1,47.59451999999999,-0,0.4
CCR1,47.990759999999995,-0,2.5
CCR1,48.34128000000001,-0,2.5
CCR1,48.66131999999999,-0,36.5
CCR1,48.935640000000035,-0,34.9
CCR1,49.149,-0,6.5
CCR1,49.3776,-0,1.4
CCR1,49.63668000000001,-0,0.9
CCR1,49.91100000000003,-0,0.4
CCR1,50.231040000000036,-0,0.7
CCR1,50.535840000000036,-0,0.9
CCR1,50.93208000000001,-0,2.4
CCR1,51.3588,-0,12.3
CCR1,51.694080000000014,-0,1e-5
CCR1,52.05984000000004,-0,1e-5
CCR1,52.44084000000004,-0,1e-5
CCR1,52.77611999999999,-0,1e-5
CCR1,53.065680000000015,-0,1e-5
CCR1,53.43144000000004,-0,0.7
CCR1,53.827680000000015,-0,1.6
CCR1,54.102000000000004,-0,9.1
CCR1,54.39156,-0,15.7
CCR1,54.80304000000004,-0,0.3
CCR1,55.26024000000004,-0,1e-5
CCR1,55.56504000000004,-0,1e-5
CCR1,55.961280000000016,-0,1e-5
CCR1,56.47944000000004,-0,0.1
CCR1,56.90615999999997,-0,1.1
CCR1,57.21095999999997,-0,4.4
CCR1,57.424319999999994,-0,14.1
CCR1,57.729119999999995,-0,3.1
CCR1,58.09488000000002,-0,1e-5
CCR1,58.43016000000003,-0,1e-5
CCR1,58.73496000000003,-0,1e-5
CCR1,59.131200000000035,-0,1e-5
CCR1,59.61888000000002,-0,1.8
CCR1,60.10655999999997,-0,8.1
CCR1,60.44184000000001,-0,1e-5
CCR1,60.68568000000002,-0,2.7
CCR1,60.96000000000001,-0,0.7
CCR1,61.26480000000001,-0,0.3
CCR1,61.67628000000002,-0,1e-5
CCR1,62.20968000000002,-0,1e-5
CCR1,62.804040000000015,-0,0.1
CCR1,63.24600000000001,-0,1e-5
CCR1,63.55080000000001,-0,0.3
CCR1,63.85560000000001,-0,1
CCR1,64.16040000000001,-0,2.2
CCR1,64.48044000000002,-0,5.4
CCR1,64.80048000000002,-0,11.8
CCR1,65.10528000000002,-0,4.7
CCR1,65.47104000000002,-0,4.4
CCR1,65.83680000000001,-0,1e-5
CCR1,66.26352,-0,3.5
CCR1,66.69024000000002,-0,2.6
CCR1,66.99504000000002,-0,2.3
CCR1,67.31508000000002,-0,3.6
CCR1,67.63512,-0,3.5
CCR1,67.97040000000001,-0,3.4
CCR1,68.32092,-0,3.5
CCR1,68.65620000000004,-0,3.1
CCR1,68.94576,-0,3.4
CCR1,69.14388000000002,-0,1.9
CCR1,69.37248000000002,-0,2.7
CCR1,69.67728000000002,-0,3
CCR1,69.98208000000002,-0,3
CCR1,70.28688000000002,-0,2.2
CCR1,70.59168000000003,-0,2.2
CCR1,70.89648000000003,-0,1.6
CCR1,71.20128000000003,-0,3.6
CCR1,71.58228000000003,-0,3.4
CCR1,72.02424000000002,-0,4.3
CCR1,72.45095999999998,-0,5
CCR1,72.81672,-0,14.9
CCR1,73.12152,-0,20
CCR1,73.41108000000003,-0,13.4
CCR1,73.70064000000002,-0,8.4
CCR1,74.00544000000002,-0,2.7
CCR1,74.31024000000002,-0,2.5
CCR1,74.63028000000003,-0,0.3
CCR1,74.99604000000002,-0,2.2
CCR1,75.40752,-0,1.4
CCR1,75.80376000000001,-0,1.9
CCR1,76.15428,-0,2.5
CCR1,76.47432,-0,3.6
CCR1,76.80960000000002,-0,5.9
CCR1,77.17536000000001,-0,7.1
CCR1,77.48016000000001,-0,14.7
CCR1,77.75448,-0,8.2
CCR1,78.05928,-0,8.6
